file,label,phone,fold,score
26370.png,0,none,1,2.1382996563438432
26374.png,0,none,0,3.950756325822753
26400.png,0,none,2,2.2067217669650483
26405.png,0,none,2,1.0939067905318762
26433.png,0,none,2,5.9381564938926115
26454.png,0,none,3,3.306170291612776
26456.png,0,none,0,4.12521794266006
26537.png,0,none,0,2.8612503748388116
26556.png,0,none,2,1.7475121473945583
26618.png,0,none,2,1.4306036685644712
26626.png,0,none,1,0.680118492606494
26632.png,0,none,2,6.026611863318625
26635.png,0,none,1,9.780161167948267
26660.png,0,none,1,2.2923728690285015
26669.png,0,none,2,3.3084394871977825
26685.png,0,none,2,4.236245907117913
26725.png,0,none,3,4.022174977767776
26734.png,0,none,0,1.4204451136652638
26762.png,0,none,3,0.9169137899892753
26765.png,0,none,2,50.56003437625377
26795.png,0,none,3,2.0227710611442737
26844.png,0,none,2,1.592548504563745
26845.png,0,none,1,5.670444420711056
26859.png,0,none,1,2.61911327840791
26860.png,0,none,2,0.5270045479810901
26868.png,0,none,3,4.1334674661477795
26881.png,0,none,0,10.475213548445378
26920.png,0,none,1,1.503983004752258
26987.png,0,none,2,3.2186329851794007
26990.png,0,none,1,4.9352397120277525
27028.png,0,none,2,5.639013576170856
27048.png,0,none,0,3.6381086859966842
27065.png,0,none,1,7.864964009432751
27078.png,0,none,3,6.726662513843941
27100.png,0,none,3,3.2451969769664357
27130.png,0,none,3,7.518754012680459
27142.png,0,none,3,2.6793286411948207
27173.png,0,none,2,1.7515543493577312
27203.png,0,none,2,2.862545569440583
27208.png,0,none,2,2.307135836559284
27302.png,0,none,0,14.047435454223612
27327.png,0,none,1,1.6378065652699527
27330.png,0,none,0,1.7114490116356285
27339.png,0,none,0,5.580425537004562
27378.png,0,none,2,2.981810074263332
27401.png,0,none,0,18.221412639764715
27402.png,0,none,2,2.7741296702369653
27404.png,0,none,0,8.749486546870664
27415.png,0,none,1,4.076462678612409
27426.png,0,none,1,1.6254595721320015
27498.png,0,none,3,17.195647451436976
27511.png,0,none,1,193.36822012513443
27558.png,0,none,2,2.567349576879085
27560.png,0,none,1,3.003885748940239
27571.png,0,none,3,10.413291990619948
27588.png,0,none,0,2.90373129643919
27605.png,0,none,1,2.837659356126146
27606.png,0,none,2,6.169120997696339
27630.png,0,none,0,2.7124127755179352
27631.png,0,none,3,1.6893705694195045
27637.png,0,none,0,5.153316410300859
27659.png,0,none,1,27.13987312014743
27664.png,0,none,0,2.730904572323431
27674.png,0,none,1,4.844719060848423
27699.png,0,none,0,22.157483902468158
27708.png,0,none,0,21.10422636083438
27709.png,0,none,2,8.259818247411348
27735.png,0,none,3,0.8366797913809668
27764.png,0,none,2,24.488607129577222
27783.png,0,none,0,2.3797414333455715
27808.png,0,none,0,2.318489797463245
27854.png,0,none,0,1.6808352669281257
27871.png,0,none,0,3.6443205671104737
27896.png,0,none,1,3.7771689002177866
27909.png,0,none,2,3.7515759582265633
27921.png,0,none,1,1.532705847508286
27927.png,0,none,2,1.2236161344138332
27951.png,0,none,2,1.7805010863626414
27962.png,0,none,1,5.5703223837669045
28017.png,0,none,0,18.681661405444252
28021.png,0,none,2,3.3774023246133273
28024.png,0,none,3,6.052712990688393
28046.png,0,none,0,16.230596865727307
28051.png,0,none,1,5.711836162361683
28090.png,0,none,1,3.1772022343942043
00962.png,1,iPhone,2,4.667974755100029
00998.png,1,iPhone,0,9.880076298258547
08794.png,1,iPhone,3,3.7176321976607816
10673.png,1,iPhone,0,67.1802076191865
10684.png,1,iPhone,1,5.185779661464929
10696.png,1,iPhone,2,2.508309675211755
10712.png,1,iPhone,3,7.824667452585688
10728.png,1,iPhone,1,4.743480723599482
10881.png,1,Samsung,0,8.283527815583462
10889.png,1,Samsung,3,2.456579762922609
10954.png,1,Samsung,3,20.796939063300393
10960.png,1,Samsung,0,1.1993579017648615
10970.png,1,Samsung,2,0.7194333586340085
10972.png,1,Samsung,1,5.689784429344845
10992.png,1,Samsung,2,12.411080554806277
11040.png,1,Samsung,1,15.353881814970544
11099.png,1,iPhone,2,6.634224679239821
11117.png,1,iPhone,1,5.169709585006346
11130.png,1,iPhone,0,4.643214651928069
