file,label,phone,fold,score
26626.png,0,none,1,1510.6353065242745
26632.png,0,none,2,803.0313765294512
26635.png,0,none,1,353.9236155733167
26660.png,0,none,1,604.5858120901116
26669.png,0,none,2,720.2135311784041
26685.png,0,none,2,988.5198036367095
26725.png,0,none,3,933.9354031418134
26734.png,0,none,0,1318.4196530728168
26762.png,0,none,3,596.678162850278
26765.png,0,none,2,956.9160338600273
26795.png,0,none,3,420.19923561314766
26844.png,0,none,2,747.1662779922243
26845.png,0,none,1,946.7040151268845
26859.png,0,none,1,524.671003803458
26860.png,0,none,2,1060.3881193619654
26868.png,0,none,3,669.6221114950021
26881.png,0,none,0,1179.3801820320552
26920.png,0,none,1,623.8941193568417
26987.png,0,none,2,1072.066189301783
26990.png,0,none,1,800.6136566166591
27028.png,0,none,2,1695.0858108587117
27048.png,0,none,0,765.5389233940382
27065.png,0,none,1,561.8426579765325
27078.png,0,none,3,1180.5515162703878
27100.png,0,none,3,2244.14901891428
27130.png,0,none,3,1108.4343979435341
27142.png,0,none,3,700.5586297330827
27173.png,0,none,2,824.5906247442981
27203.png,0,none,2,359.77200255012946
27208.png,0,none,2,1003.4183320935947
27302.png,0,none,0,1113.3322240222349
27327.png,0,none,1,885.9336261901994
27330.png,0,none,0,1085.6437855257193
27339.png,0,none,0,374.11849929701395
27378.png,0,none,2,1107.7214970898613
27401.png,0,none,0,1303.2755945189213
27402.png,0,none,2,592.2769529329906
27404.png,0,none,0,363.628662323998
27415.png,0,none,1,793.6865082168198
27426.png,0,none,1,506.48313024003113
27498.png,0,none,3,1354.4048047711576
27511.png,0,none,1,1233.3636587901947
27558.png,0,none,2,510.4222631358075
27560.png,0,none,1,405.77521520036385
27571.png,0,none,3,895.8173234373561
27588.png,0,none,0,382.5939240984541
27605.png,0,none,1,697.3025369694703
27606.png,0,none,2,1156.9455769594813
27630.png,0,none,0,484.3197969888116
27631.png,0,none,3,523.1198112252507
27637.png,0,none,0,601.5242493079412
27659.png,0,none,1,1367.0264080764591
27664.png,0,none,0,982.9130343491213
27674.png,0,none,1,2144.014684860521
27699.png,0,none,0,525.8668956328954
27708.png,0,none,0,1636.8899243324906
27709.png,0,none,2,820.5216682743057
27735.png,0,none,3,1282.9880926065289
27764.png,0,none,2,482.4260315105082
27783.png,0,none,0,519.8625196899342
27808.png,0,none,0,257.9024335217441
27854.png,0,none,0,432.0165911129733
27871.png,0,none,0,600.850805780563
27896.png,0,none,1,603.7710038586432
27909.png,0,none,2,806.2173405894277
27921.png,0,none,1,2146.9740636116303
27927.png,0,none,2,550.0311447615417
27951.png,0,none,2,609.2273557023781
27962.png,0,none,1,608.0626900641379
28017.png,0,none,0,2986.741018633436
28021.png,0,none,2,1551.0194087451998
28024.png,0,none,3,1438.223959803861
28046.png,0,none,0,4026.2930898974387
28051.png,0,none,1,504.8272536367002
28090.png,0,none,1,680.6200039767497
00962.png,1,iPhone,2,1362.2019143804657
00998.png,1,iPhone,0,669.9436321611084
08794.png,1,iPhone,3,740.5807099674144
10673.png,1,iPhone,0,1283.7614133963368
10684.png,1,iPhone,1,814.0513822094641
10696.png,1,iPhone,2,1388.5045661667227
10712.png,1,iPhone,3,637.51164717386
10728.png,1,iPhone,1,883.9691879261952
10881.png,1,Samsung,0,494.1340830471188
10889.png,1,Samsung,3,820.3664375236915
10954.png,1,Samsung,3,1746.9922074702135
10960.png,1,Samsung,0,362.5390680001098
10970.png,1,Samsung,2,768.1637294264798
10972.png,1,Samsung,1,1643.9829097959469
10992.png,1,Samsung,2,742.5316785182456
11040.png,1,Samsung,1,1397.9855640403794
11099.png,1,iPhone,2,744.1689907652134
11117.png,1,iPhone,1,558.9965421003859
11130.png,1,iPhone,0,990.0932168843159
