file,cls,label,phone,fold,region_px,native,no_fine_detail,no_colour,density_matched,no_noise,drop_no_fine_detail,drop_no_colour,drop_density_matched,drop_no_noise
14036.png,Bonafide,0,none,3,829,0.34867849946022034,0.3774503469467163,0.42435017228126526,0.34867849946022034,0.2678297758102417,-0.02877184748649597,-0.07567167282104492,0.0,0.08084872364997864
14055.png,Bonafide,0,none,2,827,0.17783701419830322,0.3151322603225708,0.2685691714286804,0.17783701419830322,0.2988612651824951,-0.13729524612426758,-0.0907321572303772,0.0,-0.1210242509841919
14067.png,Bonafide,0,none,3,836,0.12723523378372192,0.19387736916542053,0.21738900244235992,0.12723523378372192,0.16161435842514038,-0.06664213538169861,-0.090153768658638,0.0,-0.03437912464141846
14083.png,Bonafide,0,none,0,794,0.2498229295015335,0.313167542219162,0.3469747304916382,0.2498229295015335,0.3178550601005554,-0.06334461271762848,-0.09715180099010468,0.0,-0.06803213059902191
14088.png,Bonafide,0,none,1,894,0.45741796493530273,0.4592747688293457,0.4931752383708954,0.4325774610042572,0.44375473260879517,-0.0018568038940429688,-0.03575727343559265,0.024840503931045532,0.013663232326507568
14164.png,Bonafide,0,none,3,917,0.175927072763443,0.23526327311992645,0.1936625838279724,0.17848645150661469,0.23769372701644897,-0.05933620035648346,-0.01773551106452942,-0.002559378743171692,-0.06176665425300598
14215.png,Bonafide,0,none,2,898,0.1470833420753479,0.22677183151245117,0.20956391096115112,0.13943979144096375,0.2289791703224182,-0.07968848943710327,-0.06248056888580322,0.007643550634384155,-0.08189582824707031
14224.png,Bonafide,0,none,2,904,0.2524774372577667,0.2982780933380127,0.2920314073562622,0.2268408089876175,0.27515965700149536,-0.04580065608024597,-0.03955397009849548,0.02563662827014923,-0.022682219743728638
14261.png,Bonafide,0,none,0,838,0.19793158769607544,0.23756355047225952,0.2002718299627304,0.19793158769607544,0.17521364986896515,-0.03963196277618408,-0.0023402422666549683,0.0,0.02271793782711029
14285.png,Bonafide,0,none,2,917,0.3554301857948303,0.4209744334220886,0.3688317537307739,0.3412121534347534,0.3791045844554901,-0.0655442476272583,-0.013401567935943604,0.014218032360076904,-0.02367439866065979
14392.png,Bonafide,0,none,2,900,0.1000024825334549,0.2350907027721405,0.1135261207818985,0.09623855352401733,0.21922731399536133,-0.1350882202386856,-0.013523638248443604,0.003763929009437561,-0.11922483146190643
14394.png,Bonafide,0,none,3,861,0.19514793157577515,0.2882457971572876,0.23271366953849792,0.19514793157577515,0.2895101010799408,-0.09309786558151245,-0.03756573796272278,0.0,-0.09436216950416565
14397.png,Bonafide,0,none,0,809,0.15756924450397491,0.18667536973953247,0.1920124888420105,0.15756924450397491,0.1458837240934372,-0.029106125235557556,-0.034443244338035583,0.0,0.01168552041053772
14407.png,Bonafide,0,none,1,919,0.15340404212474823,0.2614424526691437,0.201643705368042,0.12933868169784546,0.24522440135478973,-0.10803841054439545,-0.04823966324329376,0.02406536042690277,-0.0918203592300415
14413.png,Bonafide,0,none,0,996,0.18242283165454865,0.24555863440036774,0.17899063229560852,0.12523728609085083,0.2224222868680954,-0.06313580274581909,0.0034321993589401245,0.057185545563697815,-0.03999945521354675
14419.png,Bonafide,0,none,2,844,0.1421840786933899,0.21086075901985168,0.25086402893066406,0.1421840786933899,0.22222135961055756,-0.06867668032646179,-0.10867995023727417,0.0,-0.08003728091716766
14511.png,Bonafide,0,none,0,869,0.36409464478492737,0.20623911917209625,0.40901461243629456,0.36156535148620605,0.17940744757652283,0.15785552561283112,-0.04491996765136719,0.0025292932987213135,0.18468719720840454
14512.png,Bonafide,0,none,1,929,0.1977756917476654,0.2665579319000244,0.26809224486351013,0.18569645285606384,0.23713620007038116,-0.06878224015235901,-0.07031655311584473,0.012079238891601562,-0.03936050832271576
14515.png,Bonafide,0,none,2,933,0.42826053500175476,0.3423519730567932,0.4133443236351013,0.3800225257873535,0.3535171151161194,0.08590856194496155,0.014916211366653442,0.048238009214401245,0.07474341988563538
14540.png,Bonafide,0,none,0,771,0.06661608815193176,0.06922034174203873,0.127718985080719,0.06661608815193176,0.06910955905914307,-0.002604253590106964,-0.06110289692878723,0.0,-0.0024934709072113037
14555.png,Bonafide,0,none,0,923,0.09331217408180237,0.08917694538831711,0.1543167233467102,0.08952640742063522,0.10061412304639816,0.00413522869348526,-0.06100454926490784,0.0037857666611671448,-0.007301948964595795
14593.png,Bonafide,0,none,2,911,0.29180586338043213,0.34643352031707764,0.42934903502464294,0.2856731414794922,0.3436706066131592,-0.05462765693664551,-0.13754317164421082,0.006132721900939941,-0.05186474323272705
14619.png,Bonafide,0,none,3,832,0.1536218822002411,0.24052183330059052,0.28640592098236084,0.1536218822002411,0.2194826304912567,-0.08689995110034943,-0.13278403878211975,0.0,-0.06586074829101562
14663.png,Bonafide,0,none,1,921,0.1986236423254013,0.20128946006298065,0.34539297223091125,0.17502768337726593,0.18853503465652466,-0.0026658177375793457,-0.14676932990550995,0.023595958948135376,0.010088607668876648
14678.png,Bonafide,0,none,0,894,0.27114540338516235,0.21567048132419586,0.2940906882286072,0.2593957483768463,0.2550760507583618,0.05547492206096649,-0.022945284843444824,0.01174965500831604,0.016069352626800537
14686.png,Bonafide,0,none,0,896,0.10979631543159485,0.07313220947980881,0.18626773357391357,0.09714963287115097,0.06097690388560295,0.03666410595178604,-0.07647141814231873,0.012646682560443878,0.0488194115459919
14701.png,Bonafide,0,none,3,721,0.11813775449991226,0.1897098273038864,0.253201961517334,0.11813775449991226,0.1807054877281189,-0.07157207280397415,-0.13506420701742172,0.0,-0.06256773322820663
14708.png,Bonafide,0,none,1,884,0.20827507972717285,0.23010486364364624,0.3036169409751892,0.19646140933036804,0.25764888525009155,-0.02182978391647339,-0.09534186124801636,0.01181367039680481,-0.0493738055229187
14713.png,Bonafide,0,none,1,975,0.29143229126930237,0.33008238673210144,0.3517553210258484,0.20836509764194489,0.35201239585876465,-0.03865009546279907,-0.06032302975654602,0.08306719362735748,-0.06058010458946228
14723.png,Bonafide,0,none,1,859,0.11006113886833191,0.16284111142158508,0.1498773694038391,0.11006113886833191,0.16822141408920288,-0.052779972553253174,-0.0398162305355072,0.0,-0.05816027522087097
14735.png,Bonafide,0,none,3,904,0.12571078538894653,0.20156171917915344,0.20528744161128998,0.11849968880414963,0.1944577693939209,-0.07585093379020691,-0.07957665622234344,0.0072110965847969055,-0.06874698400497437
14742.png,Bonafide,0,none,0,848,0.09971007704734802,0.14646485447883606,0.14948397874832153,0.09971007704734802,0.14344638586044312,-0.04675477743148804,-0.04977390170097351,0.0,-0.04373630881309509
14764.png,Bonafide,0,none,2,894,0.2286389172077179,0.25832033157348633,0.32955214381217957,0.22506552934646606,0.22459299862384796,-0.029681414365768433,-0.10091322660446167,0.003573387861251831,0.004045918583869934
14784.png,Bonafide,0,none,3,973,0.39748722314834595,0.3773953914642334,0.4443581998348236,0.2868553400039673,0.3427657186985016,0.02009183168411255,-0.04687097668647766,0.11063188314437866,0.05472150444984436
14812.png,Bonafide,0,none,2,908,0.10328301042318344,0.21147066354751587,0.14374826848506927,0.08458331972360611,0.21927636861801147,-0.10818765312433243,-0.040465258061885834,0.01869969069957733,-0.11599335819482803
14862.png,Bonafide,0,none,0,913,0.2662917375564575,0.32266315817832947,0.36777088046073914,0.24146492779254913,0.3378378748893738,-0.05637142062187195,-0.10147914290428162,0.024826809763908386,-0.07154613733291626
14885.png,Bonafide,0,none,3,861,0.12795549631118774,0.26322314143180847,0.20599621534347534,0.12795549631118774,0.2511937916278839,-0.13526764512062073,-0.0780407190322876,0.0,-0.12323829531669617
14899.png,Bonafide,0,none,0,908,0.164118230342865,0.20935358107089996,0.18655306100845337,0.14671257138252258,0.2035771608352661,-0.04523535072803497,-0.02243483066558838,0.017405658960342407,-0.03945893049240112
14909.png,Bonafide,0,none,2,881,0.33920782804489136,0.2897838354110718,0.43147867918014526,0.33991825580596924,0.2841055989265442,0.04942399263381958,-0.0922708511352539,-0.0007104277610778809,0.05510222911834717
14921.png,Bonafide,0,none,1,892,0.20826181769371033,0.2716778516769409,0.245242178440094,0.19554433226585388,0.25148260593414307,-0.06341603398323059,-0.03698036074638367,0.012717485427856445,-0.04322078824043274
14930.png,Bonafide,0,none,0,950,0.36466482281684875,0.2628677487373352,0.4074627161026001,0.2987011671066284,0.27501481771469116,0.10179707407951355,-0.04279789328575134,0.06596365571022034,0.08965000510215759
14977.png,Bonafide,0,none,1,846,0.37757739424705505,0.3419754207134247,0.4923595190048218,0.37757739424705505,0.3177008330821991,0.03560197353363037,-0.11478212475776672,0.0,0.05987656116485596
15038.png,Bonafide,0,none,1,958,0.25397929549217224,0.26890695095062256,0.3357773423194885,0.19184516370296478,0.2530715763568878,-0.014927655458450317,-0.08179804682731628,0.06213413178920746,0.0009077191352844238
15121.png,Bonafide,0,none,1,817,0.04284857586026192,0.09001217037439346,0.08268188685178757,0.04284857586026192,0.08526354283094406,-0.047163594514131546,-0.03983331099152565,0.0,-0.042414966970682144
15132.png,Bonafide,0,none,1,925,0.201153963804245,0.3173034191131592,0.22683554887771606,0.17655210196971893,0.28764474391937256,-0.11614945530891418,-0.02568158507347107,0.024601861834526062,-0.08649078011512756
15139.png,Bonafide,0,none,1,796,0.31021857261657715,0.322204053401947,0.259720116853714,0.31021857261657715,0.3349577486515045,-0.011985480785369873,0.05049845576286316,0.0,-0.024739176034927368
15140.png,Bonafide,0,none,1,854,0.3725584149360657,0.34411314129829407,0.5358220338821411,0.3725584149360657,0.3398408889770508,0.028445273637771606,-0.16326361894607544,0.0,0.03271752595901489
15156.png,Bonafide,0,none,3,913,0.17407579720020294,0.273803174495697,0.36647072434425354,0.16627885401248932,0.2522881031036377,-0.09972737729549408,-0.1923949271440506,0.007796943187713623,-0.07821230590343475
15170.png,Bonafide,0,none,2,884,0.35811856389045715,0.3231094181537628,0.5017462968826294,0.3487013280391693,0.3086949288845062,0.035009145736694336,-0.14362773299217224,0.009417235851287842,0.04942363500595093
15174.png,Bonafide,0,none,2,865,0.18177039921283722,0.23091809451580048,0.2606734037399292,0.18177039921283722,0.191413015127182,-0.04914769530296326,-0.07890300452709198,0.0,-0.009642615914344788
15219.png,Bonafide,0,none,3,944,0.12795183062553406,0.1534835547208786,0.26675844192504883,0.11062099784612656,0.1557280421257019,-0.025531724095344543,-0.13880661129951477,0.0173308327794075,-0.027776211500167847
15240.png,Bonafide,0,none,3,888,0.2753331959247589,0.28889894485473633,0.41043365001678467,0.276012659072876,0.2515689432621002,-0.013565748929977417,-0.13510045409202576,-0.0006794631481170654,0.02376425266265869
15243.png,Bonafide,0,none,3,898,0.22463634610176086,0.2225627601146698,0.305099755525589,0.2317475974559784,0.26020577549934387,0.0020735859870910645,-0.08046340942382812,-0.007111251354217529,-0.03556942939758301
15255.png,Bonafide,0,none,1,867,0.309646338224411,0.2297840118408203,0.4106005132198334,0.30282193422317505,0.19953757524490356,0.0798623263835907,-0.10095417499542236,0.006824404001235962,0.11010876297950745
15286.png,Bonafide,0,none,0,925,0.3915417194366455,0.3080402612686157,0.5332874059677124,0.34217584133148193,0.29966384172439575,0.08350145816802979,-0.1417456865310669,0.049365878105163574,0.09187787771224976
15305.png,Bonafide,0,none,3,877,0.28905412554740906,0.17168469727039337,0.32650667428970337,0.28261393308639526,0.12202510237693787,0.11736942827701569,-0.03745254874229431,0.006440192461013794,0.1670290231704712
15326.png,Bonafide,0,none,3,607,0.06945201754570007,0.1990838497877121,0.12356477230787277,0.06945201754570007,0.15952779352664948,-0.12963183224201202,-0.0541127547621727,0.0,-0.0900757759809494
15370.png,Bonafide,0,none,0,807,0.23147477209568024,0.24149823188781738,0.28625911474227905,0.23147477209568024,0.23748347163200378,-0.010023459792137146,-0.054784342646598816,0.0,-0.006008699536323547
15376.png,Bonafide,0,none,0,906,0.22461731731891632,0.27110031247138977,0.24016904830932617,0.19548597931861877,0.2737085819244385,-0.04648299515247345,-0.015551730990409851,0.029131338000297546,-0.049091264605522156
15386.png,Bonafide,0,none,2,829,0.15566466748714447,0.25820550322532654,0.21904782950878143,0.15566466748714447,0.2657078504562378,-0.10254083573818207,-0.06338316202163696,0.0,-0.11004318296909332
15390.png,Bonafide,0,none,1,815,0.07973232865333557,0.15954680740833282,0.2116425335407257,0.07973232865333557,0.15961498022079468,-0.07981447875499725,-0.13191020488739014,0.0,-0.0798826515674591
15407.png,Bonafide,0,none,1,815,0.36698827147483826,0.2933688163757324,0.41017067432403564,0.36698827147483826,0.29163599014282227,0.07361945509910583,-0.04318240284919739,0.0,0.07535228133201599
15421.png,Bonafide,0,none,0,856,0.16754376888275146,0.2431262880563736,0.18592311441898346,0.16754376888275146,0.25564661622047424,-0.07558251917362213,-0.018379345536231995,0.0,-0.08810284733772278
15470.png,Bonafide,0,none,3,780,0.2437306046485901,0.3284941613674164,0.42490875720977783,0.2437306046485901,0.32765281200408936,-0.0847635567188263,-0.18117815256118774,0.0,-0.08392220735549927
15554.png,Bonafide,0,none,0,906,0.21419650316238403,0.30409520864486694,0.11867456883192062,0.20918971300125122,0.31825754046440125,-0.08989870548248291,0.09552193433046341,0.0050067901611328125,-0.10406103730201721
15581.png,Bonafide,0,none,0,777,0.25223737955093384,0.20776233077049255,0.2829318940639496,0.25223737955093384,0.18739737570285797,0.044475048780441284,-0.030694514513015747,0.0,0.06484000384807587
15609.png,Bonafide,0,none,1,875,0.1472807079553604,0.1889733523130417,0.22139443457126617,0.14418834447860718,0.1770814061164856,-0.041692644357681274,-0.07411372661590576,0.003092363476753235,-0.029800698161125183
15636.png,Bonafide,0,none,3,846,0.06974700093269348,0.18956346809864044,0.09747906774282455,0.06974700093269348,0.18145014345645905,-0.11981646716594696,-0.027732066810131073,0.0,-0.11170314252376556
15637.png,Bonafide,0,none,3,958,0.5146213173866272,0.4775334894657135,0.5338530540466309,0.4193965494632721,0.4572869539260864,0.037087827920913696,-0.019231736660003662,0.0952247679233551,0.05733436346054077
15699.png,Bonafide,0,none,2,813,0.2514157295227051,0.3256324231624603,0.31034642457962036,0.2514157295227051,0.3150405287742615,-0.07421669363975525,-0.05893069505691528,0.0,-0.0636247992515564
15722.png,Bonafide,0,none,3,859,0.406218945980072,0.3785925805568695,0.4283571243286133,0.406218945980072,0.3760126233100891,0.027626365423202515,-0.02213817834854126,0.0,0.03020632266998291
15773.png,Bonafide,0,none,3,832,0.09460172802209854,0.11255044490098953,0.15389642119407654,0.09460172802209854,0.11091437935829163,-0.01794871687889099,-0.059294693171978,0.0,-0.016312651336193085
15841.png,Bonafide,0,none,0,842,0.20173901319503784,0.21392510831356049,0.3159845471382141,0.20173901319503784,0.17570239305496216,-0.012186095118522644,-0.11424553394317627,0.0,0.026036620140075684
15843.png,Bonafide,0,none,2,850,0.26070189476013184,0.27212944626808167,0.40234634280204773,0.26070189476013184,0.2609409689903259,-0.011427551507949829,-0.1416444480419159,0.0,-0.0002390742301940918
15860.png,Bonafide,0,none,2,825,0.33169159293174744,0.37441328167915344,0.38138478994369507,0.33169159293174744,0.33923307061195374,-0.042721688747406006,-0.04969319701194763,0.0,-0.007541477680206299
15883.png,Bonafide,0,none,1,825,0.22770224511623383,0.2742288410663605,0.39406123757362366,0.22770224511623383,0.2702719569206238,-0.04652659595012665,-0.16635899245738983,0.0,-0.042569711804389954
15915.png,Bonafide,0,none,3,769,0.39147040247917175,0.41188719868659973,0.38899484276771545,0.39147040247917175,0.3923994302749634,-0.02041679620742798,0.002475559711456299,0.0,-0.000929027795791626
15947.png,Bonafide,0,none,2,915,0.2814914882183075,0.3341642916202545,0.3661450743675232,0.2577049434185028,0.28220438957214355,-0.05267280340194702,-0.0846535861492157,0.023786544799804688,-0.0007129013538360596
15965.png,Bonafide,0,none,2,865,0.1899936944246292,0.27082961797714233,0.2524055540561676,0.1899936944246292,0.25650355219841003,-0.08083592355251312,-0.06241185963153839,0.0,-0.06650985777378082
15983.png,Bonafide,0,none,2,759,0.25757089257240295,0.2887918949127197,0.268818199634552,0.25757089257240295,0.26449424028396606,-0.031221002340316772,-0.011247307062149048,0.0,-0.00692334771156311
16038.png,Bonafide,0,none,0,917,0.14093640446662903,0.17912492156028748,0.11254192888736725,0.1398116797208786,0.17536816000938416,-0.03818851709365845,0.02839447557926178,0.0011247247457504272,-0.03443175554275513
16049.png,Bonafide,0,none,2,865,0.10809053480625153,0.19530083239078522,0.1680745780467987,0.10809053480625153,0.1721992939710617,-0.08721029758453369,-0.05998404324054718,0.0,-0.06410875916481018
16068.png,Bonafide,0,none,2,782,0.14191871881484985,0.19893160462379456,0.19394387304782867,0.14191871881484985,0.1967705935239792,-0.0570128858089447,-0.05202515423297882,0.0,-0.054851874709129333
16079.png,Bonafide,0,none,3,946,0.29117876291275024,0.3290468156337738,0.44046103954315186,0.2543002665042877,0.30422642827033997,-0.03786805272102356,-0.1492822766304016,0.036878496408462524,-0.013047665357589722
16102.png,Bonafide,0,none,2,894,0.21554312109947205,0.29493802785873413,0.27372321486473083,0.19804364442825317,0.2830582857131958,-0.07939490675926208,-0.05818009376525879,0.017499476671218872,-0.06751516461372375
16132.png,Bonafide,0,none,0,794,0.040016964077949524,0.0689733475446701,0.13242776691913605,0.040016964077949524,0.06974568963050842,-0.02895638346672058,-0.09241080284118652,0.0,-0.0297287255525589
16170.png,Bonafide,0,none,3,838,0.09302280843257904,0.13507261872291565,0.17482230067253113,0.09302280843257904,0.14739352464675903,-0.04204981029033661,-0.08179949223995209,0.0,-0.05437071621417999
16193.png,Bonafide,0,none,2,852,0.24632424116134644,0.3730332851409912,0.2737554609775543,0.24632424116134644,0.3682306408882141,-0.12670904397964478,-0.027431219816207886,0.0,-0.12190639972686768
16220.png,Bonafide,0,none,2,979,0.23961609601974487,0.23620745539665222,0.32895562052726746,0.18193699419498444,0.18965181708335876,0.0034086406230926514,-0.08933952450752258,0.05767910182476044,0.04996427893638611
16223.png,Bonafide,0,none,3,938,0.04458867013454437,0.13032430410385132,0.12576812505722046,0.030890919268131256,0.10829650610685349,-0.08573563396930695,-0.08117945492267609,0.013697750866413116,-0.06370783597230911
16229.png,Bonafide,0,none,0,888,0.15476450324058533,0.19802577793598175,0.24346232414245605,0.14112623035907745,0.1672138124704361,-0.04326127469539642,-0.08869782090187073,0.013638272881507874,-0.012449309229850769
16241.png,Bonafide,0,none,3,821,0.11973908543586731,0.1703263223171234,0.14900285005569458,0.11973908543586731,0.15825577080249786,-0.050587236881256104,-0.02926376461982727,0.0,-0.038516685366630554
16243.png,Bonafide,0,none,0,757,0.2204691618680954,0.17011165618896484,0.2696171700954437,0.2204691618680954,0.15038561820983887,0.050357505679130554,-0.04914800822734833,0.0,0.07008354365825653
16259.png,Bonafide,0,none,3,875,0.07471510767936707,0.21565644443035126,0.13136860728263855,0.07299846410751343,0.16247206926345825,-0.1409413367509842,-0.056653499603271484,0.0017166435718536377,-0.08775696158409119
16260.png,Bonafide,0,none,3,963,0.33178138732910156,0.23506945371627808,0.4008864760398865,0.26728320121765137,0.21468281745910645,0.09671193361282349,-0.06910508871078491,0.0644981861114502,0.11709856986999512
16311.png,Bonafide,0,none,0,836,0.12184499204158783,0.18700292706489563,0.1347421556711197,0.12184499204158783,0.17412127554416656,-0.0651579350233078,-0.01289716362953186,0.0,-0.052276283502578735
16321.png,Bonafide,0,none,1,767,0.1051139310002327,0.1751052588224411,0.1467234343290329,0.1051139310002327,0.1547604501247406,-0.0699913278222084,-0.0416095033288002,0.0,-0.049646519124507904
16367.png,Bonafide,0,none,0,750,0.2535458207130432,0.2539626359939575,0.3478924036026001,0.2535458207130432,0.24104131758213043,-0.00041681528091430664,-0.09434658288955688,0.0,0.01250450313091278
16402.png,Bonafide,0,none,0,840,0.2767931818962097,0.267720490694046,0.26687437295913696,0.2767931818962097,0.24845467507839203,0.009072691202163696,0.009918808937072754,0.0,0.028338506817817688
16405.png,Bonafide,0,none,0,790,0.35837194323539734,0.3707440197467804,0.32726138830184937,0.35837194323539734,0.38328686356544495,-0.012372076511383057,0.031110554933547974,0.0,-0.024914920330047607
16412.png,Bonafide,0,none,3,848,0.2198169082403183,0.29322758316993713,0.30035221576690674,0.2198169082403183,0.30337414145469666,-0.07341067492961884,-0.08053530752658844,0.0,-0.08355723321437836
16469.png,Bonafide,0,none,2,844,0.203380286693573,0.19406090676784515,0.2012309432029724,0.203380286693573,0.1789892315864563,0.009319379925727844,0.002149343490600586,0.0,0.0243910551071167
16529.png,Bonafide,0,none,2,852,0.3113173246383667,0.35579007863998413,0.40761637687683105,0.3113173246383667,0.3231378495693207,-0.04447275400161743,-0.09629905223846436,0.0,-0.01182052493095398
16535.png,Bonafide,0,none,2,888,0.24764667451381683,0.340678870677948,0.28066039085388184,0.24670642614364624,0.3111385703086853,-0.09303219616413116,-0.033013716340065,0.0009402483701705933,-0.06349189579486847
16557.png,Bonafide,0,none,2,852,0.36878663301467896,0.3933199644088745,0.42562544345855713,0.36878663301467896,0.3278507590293884,-0.024533331394195557,-0.056838810443878174,0.0,0.04093587398529053
16581.png,Bonafide,0,none,1,919,0.14037591218948364,0.2277555763721466,0.16317696869373322,0.11054924130439758,0.23821809887886047,-0.08737966418266296,-0.022801056504249573,0.02982667088508606,-0.09784218668937683
16582.png,Bonafide,0,none,3,813,0.2619848847389221,0.3335604965686798,0.25779619812965393,0.2619848847389221,0.27574655413627625,-0.07157561182975769,0.0041886866092681885,0.0,-0.013761669397354126
16583.png,Bonafide,0,none,3,821,0.18071162700653076,0.24543149769306183,0.3342441916465759,0.18071162700653076,0.21983523666858673,-0.06471987068653107,-0.15353256464004517,0.0,-0.03912360966205597
16599.png,Bonafide,0,none,2,938,0.15134964883327484,0.28981345891952515,0.1701793521642685,0.1105903685092926,0.24665111303329468,-0.1384638100862503,-0.018829703330993652,0.04075928032398224,-0.09530146420001984
16600.png,Bonafide,0,none,3,954,0.2723448574542999,0.26949459314346313,0.26920080184936523,0.2493608593940735,0.23909442126750946,0.002850264310836792,0.0031440556049346924,0.02298399806022644,0.033250436186790466
16603.png,Bonafide,0,none,0,881,0.3571118116378784,0.24412162601947784,0.31536155939102173,0.3344276547431946,0.24150599539279938,0.11299018561840057,0.04175025224685669,0.022684156894683838,0.11560581624507904
16639.png,Bonafide,0,none,2,844,0.04655502364039421,0.1670476198196411,0.07879678905010223,0.04655502364039421,0.16234545409679413,-0.1204925961792469,-0.03224176540970802,0.0,-0.11579043045639992
16670.png,Bonafide,0,none,3,871,0.4470861852169037,0.31763651967048645,0.5315704345703125,0.4563533067703247,0.30906426906585693,0.12944966554641724,-0.08448424935340881,-0.00926712155342102,0.13802191615104675
16704.png,Bonafide,0,none,3,842,0.06181402876973152,0.10285849869251251,0.1568816602230072,0.06181402876973152,0.12822459638118744,-0.04104446992278099,-0.09506763145327568,0.0,-0.06641056761145592
16710.png,Bonafide,0,none,3,919,0.31376510858535767,0.4338347017765045,0.3517609238624573,0.25943148136138916,0.4382179081439972,-0.12006959319114685,-0.03799581527709961,0.054333627223968506,-0.12445279955863953
16780.png,Bonafide,0,none,1,815,0.13148632645606995,0.14792436361312866,0.18006198108196259,0.13148632645606995,0.11615005135536194,-0.016438037157058716,-0.04857565462589264,0.0,0.015336275100708008
16813.png,Bonafide,0,none,1,871,0.36062273383140564,0.3892681300640106,0.342934250831604,0.3471800684928894,0.43622538447380066,-0.02864539623260498,0.017688482999801636,0.013442665338516235,-0.07560265064239502
16843.png,Bonafide,0,none,1,890,0.22653253376483917,0.20653893053531647,0.3414912223815918,0.22444115579128265,0.1803993284702301,0.019993603229522705,-0.11495868861675262,0.0020913779735565186,0.04613320529460907
16850.png,Bonafide,0,none,3,877,0.1416977047920227,0.2834310829639435,0.21794582903385162,0.1415535807609558,0.2315526306629181,-0.14173337817192078,-0.07624812424182892,0.00014412403106689453,-0.08985492587089539
16861.png,Bonafide,0,none,2,844,0.21662366390228271,0.3645840585231781,0.26871758699417114,0.21662366390228271,0.36860549449920654,-0.14796039462089539,-0.05209392309188843,0.0,-0.15198183059692383
16865.png,Bonafide,0,none,2,967,0.3142552375793457,0.4255119562149048,0.4626377522945404,0.28078335523605347,0.4152768850326538,-0.11125671863555908,-0.1483825147151947,0.033471882343292236,-0.1010216474533081
16873.png,Bonafide,0,none,2,875,0.3308832347393036,0.3126380145549774,0.4251493215560913,0.30504870414733887,0.30361780524253845,0.018245220184326172,-0.09426608681678772,0.02583453059196472,0.027265429496765137
16879.png,Bonafide,0,none,3,933,0.5445873737335205,0.5686978101730347,0.5924789309501648,0.46973147988319397,0.5246145725250244,-0.02411043643951416,-0.04789155721664429,0.07485589385032654,0.019972801208496094
16909.png,Bonafide,0,none,2,815,0.27407774329185486,0.32017266750335693,0.27781808376312256,0.27407774329185486,0.2835673391819,-0.046094924211502075,-0.0037403404712677,0.0,-0.009489595890045166
16911.png,Bonafide,0,none,1,875,0.1481563150882721,0.18468907475471497,0.19829170405864716,0.15073926746845245,0.18566063046455383,-0.03653275966644287,-0.05013538897037506,-0.002582952380180359,-0.03750431537628174
16924.png,Bonafide,0,none,1,938,0.23859603703022003,0.30194443464279175,0.3186565339565277,0.20238083600997925,0.3131999671459198,-0.06334839761257172,-0.08006049692630768,0.036215201020240784,-0.07460393011569977
16942.png,Bonafide,0,none,0,719,0.22104096412658691,0.1731387972831726,0.3058847486972809,0.22104096412658691,0.14680850505828857,0.04790216684341431,-0.08484378457069397,0.0,0.07423245906829834
16986.png,Bonafide,0,none,1,825,0.05143693462014198,0.1137787476181984,0.08769173920154572,0.05143693462014198,0.10119196772575378,-0.06234181299805641,-0.03625480458140373,0.0,-0.0497550331056118
17017.png,Bonafide,0,none,2,821,0.20021097362041473,0.2535463273525238,0.2177172601222992,0.20021097362041473,0.2594045102596283,-0.05333535373210907,-0.01750628650188446,0.0,-0.05919353663921356
17053.png,Bonafide,0,none,2,865,0.09085437655448914,0.14587610960006714,0.19694076478481293,0.09085437655448914,0.12313178181648254,-0.055021733045578,-0.10608638823032379,0.0,-0.03227740526199341
17055.png,Bonafide,0,none,3,755,0.185873344540596,0.25484955310821533,0.3610926568508148,0.185873344540596,0.20857924222946167,-0.06897620856761932,-0.1752193123102188,0.0,-0.02270589768886566
17058.png,Bonafide,0,none,3,971,0.35877710580825806,0.43975913524627686,0.41607922315597534,0.3304886221885681,0.43458276987075806,-0.0809820294380188,-0.057302117347717285,0.02828848361968994,-0.0758056640625
17088.png,Bonafide,0,none,2,829,0.08291390538215637,0.23250116407871246,0.16099902987480164,0.08291390538215637,0.22239899635314941,-0.1495872586965561,-0.07808512449264526,0.0,-0.13948509097099304
17093.png,Bonafide,0,none,0,856,0.23270279169082642,0.27263307571411133,0.296499103307724,0.23270279169082642,0.25059300661087036,-0.03993028402328491,-0.06379631161689758,0.0,-0.017890214920043945
17105.png,Bonafide,0,none,0,879,0.11919510364532471,0.21121655404567719,0.1643119901418686,0.1076645478606224,0.23818810284137726,-0.09202145040035248,-0.045116886496543884,0.011530555784702301,-0.11899299919605255
17162.png,Bonafide,0,none,3,908,0.38466644287109375,0.4569636881351471,0.3377577066421509,0.3475304841995239,0.43310853838920593,-0.07229724526405334,0.04690873622894287,0.037135958671569824,-0.04844209551811218
17164.png,Bonafide,0,none,2,911,0.26091355085372925,0.40435540676116943,0.30932313203811646,0.23898077011108398,0.36557018756866455,-0.14344185590744019,-0.04840958118438721,0.021932780742645264,-0.1046566367149353
17191.png,Bonafide,0,none,0,969,0.41508734226226807,0.4140815734863281,0.5025253891944885,0.38507330417633057,0.4075130224227905,0.0010057687759399414,-0.08743804693222046,0.0300140380859375,0.007574319839477539
17227.png,Bonafide,0,none,1,848,0.1545998901128769,0.22542820870876312,0.1716599315404892,0.1545998901128769,0.2437722384929657,-0.07082831859588623,-0.017060041427612305,0.0,-0.0891723483800888
