file,label,phone,fold,score
26725.png,0,none,3,543.1624453522041
26734.png,0,none,0,561.2557833474858
26762.png,0,none,3,467.87579690668747
26765.png,0,none,2,4213.294566551449
26795.png,0,none,3,334.0554025331193
26844.png,0,none,2,768.3805341083979
26845.png,0,none,1,573.332957969172
26859.png,0,none,1,465.274304659639
26860.png,0,none,2,671.1770873824777
26868.png,0,none,3,421.0091665841374
26881.png,0,none,0,835.3328753358593
26920.png,0,none,1,640.7291136213946
26987.png,0,none,2,763.9063834753629
26990.png,0,none,1,564.3784649769258
27028.png,0,none,2,926.0690570597494
27048.png,0,none,0,565.0807534644204
27065.png,0,none,1,489.79546908498395
27078.png,0,none,3,923.8475854118301
27100.png,0,none,3,738.8514781481044
27130.png,0,none,3,413.6107988780912
27142.png,0,none,3,552.3019213428025
27173.png,0,none,2,693.090266575359
27203.png,0,none,2,414.1347554531501
27208.png,0,none,2,700.3021891472869
27302.png,0,none,0,565.744809437525
27327.png,0,none,1,577.5304545890364
27330.png,0,none,0,520.1503365491222
27339.png,0,none,0,428.3676236761708
27378.png,0,none,2,846.1401831620758
27401.png,0,none,0,809.8088729973696
27402.png,0,none,2,552.302750302416
27404.png,0,none,0,466.6858613059153
27415.png,0,none,1,530.5114969135974
27426.png,0,none,1,474.84525902628644
27498.png,0,none,3,3405.364398975662
27511.png,0,none,1,1321.7871511116846
27558.png,0,none,2,486.55564389161793
27560.png,0,none,1,386.1214401871328
27571.png,0,none,3,758.107065497845
27588.png,0,none,0,480.0974281738581
27605.png,0,none,1,577.6445762978839
27606.png,0,none,2,954.9804113986157
27630.png,0,none,0,420.19280243709903
27631.png,0,none,3,665.8473533052962
27637.png,0,none,0,503.1810292742406
27659.png,0,none,1,503.00447267845146
27664.png,0,none,0,511.33077236870395
27674.png,0,none,1,1330.1354252549413
27699.png,0,none,0,768.6235031377644
27708.png,0,none,0,886.4382860412792
27709.png,0,none,2,468.32419804821933
27735.png,0,none,3,604.900405419342
27764.png,0,none,2,679.9169286438656
27783.png,0,none,0,719.1013589564799
27808.png,0,none,0,567.1975435067906
27854.png,0,none,0,468.6647573341041
27871.png,0,none,0,847.1786662168206
27896.png,0,none,1,497.526777003831
27909.png,0,none,2,487.4904655398375
27921.png,0,none,1,631.2782923802837
27927.png,0,none,2,601.3528391224737
27951.png,0,none,2,472.43398650957124
27962.png,0,none,1,624.5116709478333
28017.png,0,none,0,1728.1024990860833
28021.png,0,none,2,874.2157822935909
28024.png,0,none,3,597.6143490747676
28046.png,0,none,0,14010.017396658659
28051.png,0,none,1,386.36023816143023
28090.png,0,none,1,397.8695369700868
00962.png,1,iPhone,2,2939.4010656569935
00998.png,1,iPhone,0,18534.07335217785
08794.png,1,iPhone,3,20294.071729312884
10673.png,1,iPhone,0,19222.05075134961
10684.png,1,iPhone,1,763.7784001007585
10696.png,1,iPhone,2,542.7639190281554
10712.png,1,iPhone,3,657.5114183642934
10728.png,1,iPhone,1,1964.343824961381
10881.png,1,Samsung,0,870.4258198925523
10889.png,1,Samsung,3,522.827405854328
10954.png,1,Samsung,3,701.174156512673
10960.png,1,Samsung,0,704.5940215278416
10970.png,1,Samsung,2,489.2791429499943
10972.png,1,Samsung,1,1055.637812314859
10992.png,1,Samsung,2,1113.430229688611
11040.png,1,Samsung,1,580.3459531358068
11099.png,1,iPhone,2,4974.240785484853
11117.png,1,iPhone,1,4402.283474771562
11130.png,1,iPhone,0,7770.730796830426
